class,original_path,generated_path
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (200).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (200).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (21).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (21).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (22).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (22).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (23).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (23).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (24).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (24).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (25).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (25).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (26).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (26).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (27).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (27).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (28).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (28).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (29).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (29).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (3).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (3).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (30).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (30).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (31).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (31).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (32).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (32).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (33).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (33).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (36).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (36).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (37).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (37).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (38).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (38).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (39).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (39).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (4).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (4).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (40).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (40).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (41).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (41).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (42).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (42).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (43).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (43).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (44).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (44).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (45).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (45).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (46).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (46).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (47).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (47).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (48).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (48).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (49).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (49).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (5).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (5).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (50).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (50).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (51).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (51).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (52).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (52).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (53).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (53).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (54).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (54).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (55).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (55).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (56).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (56).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (57).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (57).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (58).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (58).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (59).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (59).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (6).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (6).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (60).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (60).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (61).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (61).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (62).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (62).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (63).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (63).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (64).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (64).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (65).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (65).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (66).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (66).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (67).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (67).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (68).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (68).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (69).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (69).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (7).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (7).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (70).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (70).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (71).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (71).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (72).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (72).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (73).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (73).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (74).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (74).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (75).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (75).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (76).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (76).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (77).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (77).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (78).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (78).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (79).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (79).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (8).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (8).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (80).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (80).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (81).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (81).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (83).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (83).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (84).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (84).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (85).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (85).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (86).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (86).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (87).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (87).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (88).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (88).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (89).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (89).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (9).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (9).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (90).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (90).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (91).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (91).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (92).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (92).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (93).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (93).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (94).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (94).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (95).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (95).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (97).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (97).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (98).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (98).jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (29).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (29)_aug_00000.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (140).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (140)_aug_00001.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (56).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (56)_aug_00002.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (146).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (146)_aug_00003.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (71).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (71)_aug_00004.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (189).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (189)_aug_00005.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (56).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (56)_aug_00006.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (7).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (7)_aug_00007.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (17).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (17)_aug_00008.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (125).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (125)_aug_00009.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (54).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (54)_aug_00010.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (166).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (166)_aug_00011.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (108).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (108)_aug_00012.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (1).png,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (1)_aug_00013.jpg
Clean,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Clean\Cleaan (119).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Clean\Cleaan (119)_aug_00014.jpg
